question,optionA,optionB,optionC,optionD,answer,,,,,,,,,,,,,topic_chapter,topic_confidence,all_topics,matched_keywords,topic_section_id,topic_section_title,topic_section_confidence,all_sections,matched_section_keywords
What is the depolarisation and repolarisation of a nerve cell membrane called?,graded potential,action potential,threshold potential,resting membrane potential,B,,,,,,,,,,,,,Chapter 1 - Chemicals,0.985,Chapter 1 - Chemicals,"a, and, call, cell, is, of, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.998,chapter_1::1_2_elements_and_atoms_heads_up,"a, and, cell, is, of, the"
What is meant by the “absolute refractory period” of a nerve cell membrane? The time during which:,a larger than normal stimulus is required to cause an action potential.,a smaller than normal stimulus will produce an action potential. 14.1 Cells and Action Potential 358,no stimulus will produce an action potential.,two stimuli in quick succession are required to add to an above threshold stimulus.,C,,,,,,,,,,,,,Chapter 1 - Chemicals,0.980,Chapter 1 - Chemicals,"a, by, cell, is, of, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.998,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_5_the_animal_kingdom_heads_up,"a, by, cell, is, of, the"
Consider an electron that is in its ground state in an atom. When this electron moves to another state in the atom it is said to have,gained energy and to be in an excited state,gained energy and to be in a metastable state,lost energy and undergone stimulated emission,lost energy and to be part of a population inversion,A,,,,,,,,,,,,,Chapter 1 - Chemicals,0.997,Chapter 1 - Chemicals; Chapter 2 - Classification; Chapter 9 - Respiratory System,"atom, in, in the, is, the, to, when",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.998,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_5_the_animal_kingdom_heads_up; chapter_9::9_3_diffusion_transport_of_oxygen_heads_up,"atom, in, is, the"
The lead aprons that are used for protection of staff in diagnostic radiography procedures do not provide protection against the ionising radiation used in nuclear medicine or radiotherapy. Why is this? Because,charged particles are much easier to stop (are less penetrating) than photons are.,gamma rays are more penetrating than x-rays even if both have the same energy.,"such aprons do not cover the arms, feet, head and neck.",the shielding provided by the aprons is not sufficient to stop photons with energies above about 100 keV .,D,,,,,,,,,,,,,Chapter 1 - Chemicals,0.998,Chapter 1 - Chemicals; Chapter 2 - Classification,"are, for, in, is, of, or, the, us",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.998,chapter_1::1_2_elements_and_atoms_heads_up,"are, for, in, is, of, the"
One difference between the x-radiation in the primary beam and the scattered radiation is that:,Photons in the primary beam degrade contrast in radiographic images.,Scattered radiation is more penetrating than the primary beam.17.1 Medical Imaging with X-Radiation 444,Scattered radiation may be absorbed in the imager.,Scattered radiation is travelling at an angle to the main beam.,D,,,,,,,,,,,,,Chapter 1 - Chemicals,0.979,Chapter 1 - Chemicals; Chapter 16 - Endocrine System,"and, in, in the, is, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.998,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_5_the_animal_kingdom_heads_up,"and, in, is, the"
The magnitude of the traction force in a Hamilton-Russell traction is deter- mined by,The vector addition of the forces in the cords,The hanging mass multiplied by 9.8.,The component of the patient’s weight that is perpendicular to the bed.,The number of pulleys in the system.,A,,,,,,,,,,,,,Chapter 1 - Chemicals,0.984,Chapter 1 - Chemicals; Chapter 16 - Endocrine System,"a, by, in, is, of, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.998,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_5_the_animal_kingdom_heads_up,"a, by, in, is, of, the"
"Why is heat loss from a hot object prevented when a material that is a poor conductor of heat, is wrapped around a hot object? Because",the particles of the poor conductor easily transfer the kinetic energy of their vibrations to their neighbors.,water vapour is prevented from escaping to the air.,it reﬂ ects radiated heat back into the hot object.,air trapped within the poor conductor prevents convection currents from occurring.,D,,,,,,,,,,,,,Chapter 1 - Chemicals,0.999,Chapter 1 - Chemicals,"a, from, heat, is, of, when",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.998,chapter_1::1_2_elements_and_atoms_heads_up,"a, is, of"
Which of the following is NOT a type of cell?,ribosome,haemocytoblast,neutrophil,phagocyte,A,,,,,,,,,,,,,Chapter 1 - Chemicals,0.982,Chapter 1 - Chemicals,"a, cell, is, of, of cell, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.997,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_6_the_classification_of_vertebrates_heads_up,"a, cell, is, of, the"
"The process by which information is read from DNA, encoded and transported outside the nucleus is known as:",translation,transcription,encoding,catalysis,B,,,,,,,,,,,,,Chapter 1 - Chemicals,0.989,Chapter 1 - Chemicals,"and, by, from, is, the, transport",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.997,chapter_1::1_2_elements_and_atoms_heads_up,"and, by, is, the"
The symbol for potassium is which of the following?,PO 4,Po,P,K,B,,,,,,,,,,,,,Chapter 1 - Chemicals,0.978,Chapter 1 - Chemicals,"for, is, of, symbol, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.997,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_6_the_classification_of_vertebrates_heads_up,"for, is, of, symbol, the"
"Which of the following properties is least likely to be possessed by a covalent, molecular substance?",strong odour,high solubility in water,melting point above 400 °C,low electrical conductivity,C,,,,,,,,,,,,,Chapter 1 - Chemicals,0.987,Chapter 1 - Chemicals,"a, by, by a, is, of, substance, the, to",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.997,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_5_the_animal_kingdom_heads_up,"a, by, by a, is, of, substance, the"
"If a red blood cell (rbc) is placed in a solution that has a greater concentration than that inside the rbc, what will happen?",the rbc will crenate,the rbc will haemolyse,there will be a net movement of water out of the rbc into the solution,there will be no net movement of water out of the rbc,C,,,,,,,,,,,,,Chapter 1 - Chemicals,0.986,Chapter 1 - Chemicals,"a, cell, in, is, solution, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.997,chapter_1::1_2_elements_and_atoms_heads_up; chapter_10::10_2_lymphatic_system_heads_up,"a, cell, in, is, the"
What is a function of carbohydrates in the body?,to act as enzymes,to provide energy,function as local hormones,to provide the building blocks for proteins,B,,,,,,,,,,,,,Chapter 1 - Chemicals,1.000,Chapter 1 - Chemicals,"a, bodi, carbohydrate, function, function of, function of carbohydrate, in, in the, in the bodi, is, of, of carbohydrate, the, the bodi",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.997,chapter_1::1_2_elements_and_atoms_heads_up,"a, bodi, in, is, of, the"
The element carbon is said to be tetravalent. This means it always has the fol-lowing number of covalent bonds in neutral compounds.,one,two,three,four,D,,,,,,,,,,,,,Chapter 1 - Chemicals,0.997,Chapter 1 - Chemicals,"alwai, carbon, compounds., element, in, is, of, the, to",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.997,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_5_the_animal_kingdom_heads_up,"carbon, element, in, is, of, the"
What is the role of hyaline cartilage in the body?,it attaches muscle to bone.,it reinforces joints by tying one bone to another.,it covers articulating bone surfaces.,it produces synovial ﬂ uid.,C,,,,,,,,,,,,,Chapter 1 - Chemicals,0.998,Chapter 1 - Chemicals,"bodi, in, in the, in the bodi, is, of, role, the, the bodi",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.997,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_6_the_classification_of_vertebrates_heads_up,"bodi, in, is, of, the"
What is the source of the ATP used by muscles for vigorous activity that may last for 10 to 15 seconds?,glycolysis of glucose in the cell cytoplasm forms ATP.,the ATP that is stored in muscle cells as ATP.,aerobic respiration in the mitochondria produces the ATP,creatinine phosphate in muscle and ADP react to form the required ATP.,D,,,,,,,,,,,,,Chapter 1 - Chemicals,0.999,Chapter 1 - Chemicals,"by, for, is, muscle, of, source, source of, the, to, us",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.997,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_5_the_animal_kingdom_heads_up,"by, for, is, of, the"
Different types of capillaries are distinguished by their structure. Which of the following is NOT a structural difference between capillaries?,The endothelial cells of some capillaries are joined by tight junctions while for others there are gaps between the cells.,Some capillaries have pores that allow movement between the plasma and interstitial fluid.,"Some capillaries have an arterial end and a venous end, while others begin in the tissues and drain into a venule.",Some capillaries are surrounded by a basement membrane while others are not.,C,,,,,,,,,,,,,Chapter 1 - Chemicals,0.997,Chapter 1 - Chemicals,"a, are, by, different, is, of, structural, the, their",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.997,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_5_the_animal_kingdom_heads_up; chapter_9::9_3_diffusion_transport_of_oxygen_heads_up; chapter_2::2_6_the_classification_of_vertebrates_heads_up,"a, are, by, is, of, the"
What is the function of ciliated cells in the lungs?,they form part of the respiratory membrane,to move mucus out of the bronchial tree,to secrete surfactant onto the lining of the alveoli,to phagocytose inhaled bacteria,B,,,,,,,,,,,,,Chapter 1 - Chemicals,0.995,Chapter 1 - Chemicals,"cell, function, function of, in, in the, is, of, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.997,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_6_the_classification_of_vertebrates_heads_up,"cell, in, is, of, the"
An image of the cross-section of a spinal cord would show “anterior (or ventral) horns”. What is in that region?,spinal nerves,ascending tracts,cell bodies of motor neurons,white matter,C,,,,,,,,,,,,,Chapter 1 - Chemicals,0.988,Chapter 1 - Chemicals; Chapter 16 - Endocrine System,"., a, in, is, of, or, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.997,chapter_1::1_2_elements_and_atoms_heads_up; chapter_9::9_x_control_of_breathing_heads_up,"., a, in, is, of, the"
Which type of receptor always produces stimulation of the post-synaptic cell when bound by a neurotransmitter?,nicotinic,muscarinic,alpha adrenergic,beta adrenergic,A,,,,,,,,,,,,,Chapter 1 - Chemicals,0.993,Chapter 1 - Chemicals,"a, alwai, by, by a, cell, of, the, when",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.997,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_5_the_animal_kingdom_heads_up; chapter_2::2_6_the_classification_of_vertebrates_heads_up,"a, by, by a, cell, of, the"
Which membrane lies over the hair cells found in the organ of Corti?,Basilar,Tectorial 14 Nervous System 403,Vestibular,Cochlear,B,,,,,,,,,,,,,Chapter 1 - Chemicals,0.991,Chapter 1 - Chemicals,"cell, found, found in, in, in the, of, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.997,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_6_the_classification_of_vertebrates_heads_up,"cell, found, found in, in, of, the"
Which quantity most closely describes the amount of energy that is transported by a wave?,Frequency.,Amplitude.,Wavelength.,Velocity.,B,,,,,,,,,,,,,Chapter 1 - Chemicals,0.993,Chapter 1 - Chemicals,"a, by, by a, energi, is, most, of, the, transport",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.997,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_5_the_animal_kingdom_heads_up,"a, by, by a, is, most, of, the"
"In radiotherapy, why is the patient’s irradiation treatment “fractionated”, that is, consist of (say) 20 sessions and spread over (say) 4 weeks – rather than given all at 1 session?","Fractionation allows time for the normal healthy tissue that is also irradi- ated, to recover in between irradiations.","Extremely high energy electrons bombard the target of a linear accelerator, fractionation is necessary to allow the x-ray target to cool.",In order to irradiate the tumor over a period of time that it is growing.,"Irradiating in a single session takes too long, people cannot remain immo-bile for the time it would require.",A,,,,,,,,,,,,,Chapter 1 - Chemicals,0.995,Chapter 1 - Chemicals,"1, 20, and, at, in, is, of, s, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.997,chapter_1::1_2_elements_and_atoms_heads_up,"1, and, in, is, of, the"
Why is a radionuclide with a short half-life and which emits low energy gamma radiation preferred for in vivo diagnosis? Because they,have a low activity.,are highly penetrating.,emit their radiation in a short time span.,are very damaging to cancerous tissue.,C,,,,,,,,,,,,,Chapter 1 - Chemicals,0.990,Chapter 1 - Chemicals,"a, and, energi, for, in, is, with",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.997,chapter_1::1_2_elements_and_atoms_heads_up,"a, and, for, in, is"
"Complete the sentence: ‘Deﬁ brillation’ is the process where for a few millisec- onds, a direct current of about:",6 A is applied directly to the heart through a conducting path that bypasses the skin,100 mA is applied to the chest wall through two ‘paddles’,6 A is applied the chest wall through two ‘paddles’,100 mA is applied directly to the heart through a conducting path that bypasses the skin,C,,,,,,,,,,,,,Chapter 1 - Chemicals,0.980,Chapter 1 - Chemicals,"a, for, is, of, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.997,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_5_the_animal_kingdom_heads_up,"a, for, is, of, the"
Which of the following pairs of quantities does NOT contain a scalar quantity and a vector quantity?,mass and weight,traction and counter-traction,speed and velocity,distance and displacement,B,,,,,,,,,,,,,Chapter 1 - Chemicals,0.981,Chapter 1 - Chemicals; Chapter 10 - Lymphatic System,"a, and, contain, of, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.997,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_5_the_animal_kingdom_heads_up; chapter_2::2_4_classification_of_living_organisms_heads_up,"a, and, of, the"
What is the most effective way to deposit heat in bones and joints?,ultrasound.,infrared radiation.,conductive heating (heat packs).,diathermy.,A,,,,,,,,,,,,,Chapter 1 - Chemicals,0.990,Chapter 1 - Chemicals,"and, heat, in, is, most, the, the most, to",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.997,chapter_1::1_2_elements_and_atoms_heads_up,"and, in, is, most, the, the most"
Which of the following is NOT an example of a cell?,macrophages,lysosomes,plasmocytes,chondroblasts,B,,,,,,,,,,,,,Chapter 1 - Chemicals,0.991,Chapter 1 - Chemicals,"a, cell, example, example of, is, of, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.996,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_6_the_classification_of_vertebrates_heads_up,"a, cell, is, of, the"
Which is the best description for the osmotic pressure of a solution?,"A: the pressure that needs to be applied to the solution while it is separated from pure water by a membrane, to prevent a net flow of water through the membrane into the solution.",B: the force with which pure water moves through a membrane into that solution as a result of its solute concentration.,"C: the movement of particles through a membrane, where the movement is caused by a hydrostatic pressure.",D: it is the force of attraction for water by undissolved particles in the solution.,A,,,,,,,,,,,,,Chapter 1 - Chemicals,0.986,Chapter 1 - Chemicals,"a, for, is, of, solution, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.996,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_5_the_animal_kingdom_heads_up; chapter_2::2_6_the_classification_of_vertebrates_heads_up,"a, for, is, of, the"
What is a definition of an osmole? The amount of substance that:,must be dissolved to produce 6 × 10 23 solute particles.,must be dissolved to produce an osmotic pressure of 1.0 mmHg.,must be dissolved to produce an isotonic solution.,contains 6 × 1023 particles.,A,,,,,,,,,,,,,Chapter 1 - Chemicals,0.972,Chapter 1 - Chemicals; Chapter 2 - Classification,"a, is, of, substance, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.996,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_6_the_classification_of_vertebrates_heads_up,"a, is, of, substance, the"
The long term acid-base balance in the body is controlled by,the phosphate and carbonic acid/bicarbonate buffers in the blood,the kidneys and the lungs,"the phosphate, carbonic acid/bicarbonate, and protein buffers in the blood and cells.",the kidneys,B,,,,,,,,,,,,,Chapter 1 - Chemicals,0.998,Chapter 1 - Chemicals,"bodi, by, in, in the, in the bodi, is, long, the, the bodi",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.996,chapter_1::1_2_elements_and_atoms_heads_up,"bodi, by, in, is, the"
Which of the following is a typical formula for a polypeptide?,C57H110O6,C18H29O2,C21H41O5N8,C6H12O6,C,,,,,,,,,,,,,Chapter 1 - Chemicals,0.987,Chapter 1 - Chemicals,"a, for, formula, is, of, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.996,chapter_1::1_2_elements_and_atoms_heads_up,"a, for, is, of, the"
Which of the following is a NOT a projection from a bone surface?,trochanter,tubercle,trabeculum,tuberosity,C,,,,,,,,,,,,,Chapter 1 - Chemicals,0.985,Chapter 1 - Chemicals,"a, from, is, of, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.996,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_5_the_animal_kingdom_heads_up,"a, is, of, the"
Which of the list below is a cell that reabsorbs bone?,osteon,osteoblast,osteocyte,osteoclast,D,,,,,,,,,,,,,Chapter 1 - Chemicals,0.972,Chapter 1 - Chemicals,"a, cell, is, list, of, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.996,chapter_1::1_2_elements_and_atoms_heads_up,"a, cell, is, list, of, the"
Which list contains the bones of the pelvic and pectoral girdles?,"coxal, scapulae, manubrium, ilium","clavicles, cervical, coccyx, innominate","clavicles, scapulae, coxal","clavicles, scapulae, sacrum, coxal",C,,,,,,,,,,,,,Chapter 1 - Chemicals,0.974,Chapter 1 - Chemicals,"and, contain, list, of, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.996,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_5_the_animal_kingdom_heads_up; chapter_2::2_6_the_classification_of_vertebrates_heads_up,"and, list, of, the"
By what name is the plasma membrane of a muscle cell known?,sarcoplasm,sarcomere,sarcoplasmic reticulum,sarcolemma,D,,,,,,,,,,,,,Chapter 1 - Chemicals,0.994,Chapter 1 - Chemicals,"a, by, cell, is, muscle, name, of, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.996,chapter_1::1_2_elements_and_atoms_heads_up,"a, by, cell, is, of, the"
Which is the largest of the structures in a muscle ﬁ bre?,myoﬁ bril,myoﬁ lament,myosin,myopic,A,,,,,,,,,,,,,Chapter 1 - Chemicals,0.993,Chapter 1 - Chemicals,"a, in, is, muscle, of, structure, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.996,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_5_the_animal_kingdom_heads_up; chapter_2::2_6_the_classification_of_vertebrates_heads_up,"a, in, is, of, the"
Which of the following muscles IS named after its location in the body?,sartorius,triceps brachii,soleus,trapezius,B,,,,,,,,,,,,,Chapter 1 - Chemicals,0.999,Chapter 1 - Chemicals,"bodi, in, in the, in the bodi, is, muscle, name, of, the, the bodi",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.996,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_5_the_animal_kingdom_heads_up; chapter_2::2_6_the_classification_of_vertebrates_heads_up,"bodi, in, is, of, the"
Which of the following is the smallest unit in a muscle?,muscle ﬁ bre,myosin,fasciculus,myoﬁ bril,B,,,,,,,,,,,,,Chapter 1 - Chemicals,0.987,Chapter 1 - Chemicals,"a, in, is, muscle, of, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.996,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_5_the_animal_kingdom_heads_up; chapter_2::2_6_the_classification_of_vertebrates_heads_up,"a, in, is, of, the"
What is the protein of thick myoﬁ laments in a skeletal muscle cell?,tropomyosin,myosin,actin,acetylcholine,B,,,,,,,,,,,,,Chapter 1 - Chemicals,0.992,Chapter 1 - Chemicals,"a, cell, in, is, muscle, of, protein, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.996,chapter_1::1_2_elements_and_atoms_heads_up,"a, cell, in, is, of, the"
"If aldosterone is present in the blood, what happens in the distal convoluted tubule?",sodium ions are reabsorbed from the ﬁ ltrate.,calcium ions are reabsorbed from the ﬁ ltrate.,sodium ions are secreted into the ﬁ ltrate.,bicarbonate ions are reabsorbed from the ﬁ ltrate.,A,,,,,,,,,,,,,Chapter 1 - Chemicals,0.993,Chapter 1 - Chemicals; Chapter 16 - Endocrine System,"REGEX:\b(glomerul\w+|tubul\w+|nephron)\b, REGEX:\b(t3|t4|thyroxine|insulin|glucagon|aldosterone|oxytocin|adh)\b, in, in the, is, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.996,chapter_1::1_2_elements_and_atoms_heads_up,"REGEX:\b(glomerul\w+|tubul\w+|nephron)\b, REGEX:\b(t3|t4|thyroxine|insulin|glucagon|aldosterone|oxytocin|adh)\b, in, is, the"
What is the SECOND step in the three phases of haemostasis listed below?,The vascular phase,The intrinsic pathway,The extrinsic pathway,The platelet phase,D,,,,,,,,,,,,,Chapter 1 - Chemicals,0.982,Chapter 1 - Chemicals,"in, in the, is, list, of, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.996,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_6_the_classification_of_vertebrates_heads_up,"in, is, list, of, the"
"Given that a heart pumps out 70 ml of blood with each stroke and beats 70 times per minute, what is the cardiac output?",70 ml/min,490 ml/min,700 ml/min,4900 ml/min,D,,,,,,,,,,,,,Chapter 1 - Chemicals,0.980,Chapter 1 - Chemicals,"a, and, each, is, of, the, with",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.996,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_5_the_animal_kingdom_heads_up,"a, and, each, is, of, the"
Which is the major type of nerve cell in the CNS?,Anaxonic,Unipolar,Bipolar,Multipolar,D,,,,,,,,,,,,,Chapter 1 - Chemicals,0.983,Chapter 1 - Chemicals,"cell, in, in the, is, of, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.996,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_6_the_classification_of_vertebrates_heads_up,"cell, in, is, of, the"
Where is the autonomic control centre for most of body homeostasis located?,In the limbic system,In the brainstem,In the hypothalamus,In the cerebellum,C,,,,,,,,,,,,,Chapter 1 - Chemicals,0.972,Chapter 1 - Chemicals,"bodi, for, is, most, of, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.996,chapter_1::1_2_elements_and_atoms_heads_up,"bodi, for, is, most, of, the"
Our ears are most sensitive to sounds with frequencies that lie between about 3000 Hz and 3500 Hz. The reason for this is that,sounds with these frequencies have the largest decibel rating,the majority of human speech sounds are composed of frequencies that lie in this range,the external ear canal has dimensions that allow it to resonate with a fre- quency that is in this range,the largest part of the basilar membrane is receptive to this range of frequencies 14.4 Special Senses (Eye & Ear) 402,C,,,,,,,,,,,,,Chapter 1 - Chemicals,0.996,Chapter 1 - Chemicals,"and, are, for, is, most, sensitive, sensitive to, the, to, with",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.996,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_5_the_animal_kingdom_heads_up,"and, are, for, is, most, the"
Which statement about the atom and its nucleus is correct?,The nucleus contains neutrons with a positive charge and protons with no charge.,Most of the volume of the atom is occupied by the nucleus.,The majority of the atom’s mass is due to the electrons,The nucleus is one ten thousandth times the diameter of the atom.,D,,,,,,,,,,,,,Chapter 1 - Chemicals,0.899,Chapter 1 - Chemicals,"and, atom, is, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.996,chapter_1::1_2_elements_and_atoms_heads_up,"and, atom, is, the"
What are isotopes? Atoms of the one element whose nuclei:,contain the same number of protons and neutrons.,have different numbers of protons.,have different numbers of neutrons.,do not have the optimum neutron to proton ratio.,C,,,,,,,,,,,,,Chapter 1 - Chemicals,0.965,Chapter 1 - Chemicals,"are, atom, atom of, element, of, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.996,chapter_1::1_2_elements_and_atoms_heads_up,"are, atom, element, of, the"
Which of the following is NOT a reason for using a slide sheet?,To provide the handler with convenient hand holds while shifting the patient.,To increase the patient’s base of support.,To reduce the friction between the patient and their bed.,To reduce the risk of damaging fragile skin.,B,,,,,,,,,,,,,Chapter 1 - Chemicals,0.989,Chapter 1 - Chemicals,"a, for, is, of, the, us",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.996,chapter_1::1_2_elements_and_atoms_heads_up,"a, for, is, of, the"
"A person (assumed to be healthy, awake and on their feet) is stable – that is, will not overbalance and fall – as long as",they have a large base of support,their centre of gravity is close to the ground,their centre of gravity remains within their body,their centre of gravity is above their base of support,D,,,,,,,,,,,,,Chapter 1 - Chemicals,0.987,Chapter 1 - Chemicals,"a, and, is, long, their, to",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.996,chapter_1::1_2_elements_and_atoms_heads_up,"a, and, is"
What is the meaning of ‘work’ in the scientiﬁ c sense?,An artist’s completed painting.,The amount of energy transferred between objects. 19 Biomechanics 486,The functions performed during the course of paid employment.,Sustained physical or mental activity.,B,,,,,,,,,,,,,Chapter 1 - Chemicals,0.984,Chapter 1 - Chemicals,"c, in, in the, is, of, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.996,chapter_1::1_2_elements_and_atoms_heads_up; chapter_2::2_6_the_classification_of_vertebrates_heads_up,"c, in, is, of, the"
What is the difference between simple squamous cells and simple columnar cells?,squamous cells are ﬂ attened while columnar cells are taller than they are wide.,simple squamous cells are one layer thick while simple columnar cells are several layers thick.,simple squamous cells are epithelial tissue while simple columnar cells are connective tissue.,squamous cells are ﬂ attened while columnar cells are cuboidal.,A,,,,,,,,,,,,,Chapter 1 - Chemicals,0.937,Chapter 1 - Chemicals,"and, cell, is, the",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.995,chapter_1::1_2_elements_and_atoms_heads_up,"and, cell, is, the"
What is the tissue that covers the body surface and lines internal tubes called?,epithelial tissue,connective tissue,glandular epithelium,muscle tissue,A,,,,,,,,,,,,,Chapter 1 - Chemicals,0.981,Chapter 1 - Chemicals,"and, bodi, call, is, the, the bodi",chapter_1::1_2_elements_and_atoms_heads_up,1.2 Elements and Atoms (Heads-up),0.995,chapter_1::1_2_elements_and_atoms_heads_up,"and, bodi, is, the"
